<<<<<<< HEAD
bfs_nummer,name,status,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area
Mergoscia,5117,https://osm.org/relation/1684713,0.08647160091705457,78.39887424936884,0.005514052389428981,102.24480938101755,0.0014172464120580568,0.0003061411796649691
Wileroltigen,671,https://osm.org/relation/1682725,0.07848952849311394,80.40381732307176,0.005853321895722903,102.18841423803752,0.0004910598817755956,9.622899148585356e-05
Lenzburg,4201,https://osm.org/relation/1684351,0.02082651051613523,49.19032321753032,0.0008715017551364736,144.6561545392792,0.0013477370328356284,0.0006847808302614301
Origlio,5208,https://osm.org/relation/1684731,0.03405914013805809,89.58220477801694,0.002819064998985399,103.14406199875769,0.00024140630503739598,2.514921451175168e-05
Lucens,5675,https://osm.org/relation/1868686,0.07341662051555448,89.52512658677865,0.0034215921456298786,95.36295563056619,0.0022672823303899496,0.000237494954028682
Scharans,3638,https://osm.org/relation/1684156,0.1579191461337275,84.15974593441085,0.011781512217904895,84.24323959176812,0.001680988152354941,0.00026627279414547563
Gimel,5428,https://osm.org/relation/1684985,0.012020235829152291,49.99193558208185,0.004703000303917764,146.4446330817815,0.002213529793680977,0.0011069434051337937
Rüthi (SG),3256,https://osm.org/relation/1683930,0.27304649137829345,72.60812404113871,0.005258298958944301,72.74516038918226,0.001109867266535208,0.0003040134649573286
Visp,6297,https://osm.org/relation/1685398,0.04518976707072664,57.47621482327079,0.011427342019721657,130.19948416060856,0.0015405876024124218,0.0006551161625091813
Cronay,5910,https://osm.org/relation/1684932,0.31787463116878456,63.247865299733895,0.003494521996451053,70.78222625633475,0.0007746291732069104,0.0002846927571645613
Epsach,735,https://osm.org/relation/1682428,0.22555850692100202,73.77551243825363,0.0005266851239668792,79.76239409087032,0.0004042906270750899,0.00010602314521061333
Rivaz,5609,https://osm.org/relation/1685120,0.03283413898991137,96.66762823850355,0.007906482291443669,96.76243119021781,0.00034493749535758825,1.1494599690109401e-05
Embd,6283,https://osm.org/relation/1685298,0.06088580295210512,70.3417094400613,0.017728515409634268,114.7757290096354,0.0016372451004761893,0.00048557890907758856
Liesberg,2788,https://osm.org/relation/1683669,0.0705473486812669,70.13545064839971,0.004318226827592883,112.74881942946647,0.0014843036358380053,0.0004432805918524384
Verzasca,5399,https://osm.org/relation/1684758,0.008941354239193403,92.35278170610832,0.008256182362353547,105.73925425299807,0.02550906987724452,0.0019507342582542576
Corcelles-le-Jorat,5785,https://osm.org/relation/1684919,0.11243028735714988,75.92999764585366,0.0033830066856692558,98.99117058264095,0.0009322412664866835,0.00022439049478966837
Begnins,5704,https://osm.org/relation/1684845,0.05793591714051432,84.0479383938331,0.0032157025242794597,103.25225829172717,0.0005603057212634586,8.938031383882464e-05
Granges-Paccot,2198,https://osm.org/relation/1683328,0.07264271085141286,67.50265713133172,0.004319908688444227,114.55107600978182,0.0004704798826931368,0.00015289346060689703
Renens (VD),5591,https://osm.org/relation/1685116,0.17715910837087892,77.26405452978874,0.0009685219114604226,85.79312183670889,0.0003460617443123603,7.868040948012015e-05
Lüterkofen-Ichertswil,2455,https://osm.org/relation/1683546,0.027791119445180843,86.90781564531666,0.0018043629599741732,106.97623658231458,0.0005254392296861459,6.879147262233821e-05
La Grande Béroche,6417,https://osm.org/relation/7859091,0.10698234828025921,84.60687259685574,0.007690248064530766,93.0891985931347,0.004989110812934852,0.0007679801837191084
Kappel (SO),2580,https://osm.org/relation/1683532,0.1103832843913919,81.56236171202534,0.0058651488374314616,94.88984953149917,0.0006066448980162181,0.00011185099198868306
Valeyres-sous-Ursins,5934,https://osm.org/relation/1685172,0.10548497618559358,81.93455734491077,0.005725368160740069,95.53391907023754,0.0003382001152870797,6.109734788663308e-05
Le Mont-sur-Lausanne,5587,https://osm.org/relation/1685023,0.13097956354107587,77.42795465765373,0.0040461034830479485,94.1817303997647,0.0011492517301787335,0.0002594096216336427
Stein (AR),3005,https://osm.org/relation/1683944,0.10268811109205231,84.22020329152461,0.0023757522407233333,94.21575061598332,0.0011150848773470814,0.00017595812677232163
Wenslingen,2865,https://osm.org/relation/1683720,0.14232320217699132,67.97264674983225,0.002286605711001852,99.12851051685539,0.0007054868255419055,0.00022594875774970078
Kiesen,611,https://osm.org/relation/1682508,0.14588287106343223,71.85333848698558,0.004730501332145812,95.51784163832336,0.0005523842757185202,0.00015547773233760823
Canobbio,5167,https://osm.org/relation/1684647,0.13563980031596606,66.33856025515686,0.0016539189462981122,101.73263451646098,0.00014827213632495064,4.991053582741494e-05
Muralto,5120,https://osm.org/relation/1684725,0.040489502284221185,92.7961612068217,0.0014115266929051675,98.86040031316385,9.33976724187066e-05,6.728217757624386e-06
Wila,181,https://osm.org/relation/1682240,0.24417060554423736,34.917653278181646,0.004973696400578782,100.286961934378,0.0010950345129002955,0.000712674158409345
Flerden,3662,https://osm.org/relation/1684079,0.34286613193439924,48.32840247589152,0.0010130211850387033,74.22075900680107,0.0007165840733588517,0.0003702704383078481
Longirod,5429,https://osm.org/relation/1685032,0.17870344007125105,42.607662184473654,0.006693029607061047,109.66777665400231,0.0011079583929580244,0.0006358832237419463
Wintersingen,2866,https://osm.org/relation/1683722,0.10772192611462678,82.51631654606282,0.0007698920622661778,94.63396211080017,0.0008298345457715541,0.00014508564517411594
Val-de-Travers,6512,https://osm.org/relation/1685536,0.013943842643102305,65.48708888866787,0.005162246056122792,130.81324494222036,0.014732631316164924,0.0050846599505082815
Stetten (SH),2919,https://osm.org/relation/1683710,0.544847603462947,44.94987834777357,0.003277866862401777,45.68180984012321,0.0005657593049735103,0.00031145118564670815
