name,relation,bfs_nummer,bezirksnummer,kantonsnummer,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area,geom_type
Bellikon,1684265,4022,1902,19,0.9999945425719875,9.786459582256643e-05,0.015,0.0005457440234232165,4941146.806792932,4941141.97115958,MultiPolygon
Gams,1683883,3272,1724,17,0.999168661952896,0.020451368825317402,38.319,0.08315987069226277,22273478.73462271,22268923.503336463,MultiPolygon
Siblingen,1683707,2953,1404,14,0.9999968475829577,1.0708794943845484e-05,0.014,0.00031524218417163554,9420890.937743051,9420889.928879159,MultiPolygon
Möriken-Wildegg,1684375,4203,1907,19,0.9999874197237211,0.00046663367005936774,0.126,0.001258032605874721,6608795.281116994,6608764.442253027,MultiPolygon
La Sonnaz,1683346,2235,1004,10,0.9996097583329592,0.0020405976073913437,3.131,0.03903138437724828,6958392.0511176875,6958250.0583359795,MultiPolygon
Reigoldswil,1683693,2893,1305,13,0.998986236218842,0.02705581764598076,9.66,0.10141406896678123,9252347.02633139,9249843.728191972,MultiPolygon
Morrens (VD),1685065,5527,2223,22,0.9971760685147691,0.014089805496103825,9.998,0.2827725193108105,3667665.7411089796,3667148.97413981,MultiPolygon
Arni (AG),1684256,4061,1903,19,0.9999917992891019,9.597963749165611e-05,0.016,0.0008200748458543027,3372858.5296009425,3372861.7668583323,MultiPolygon
Thürnen,1683715,2864,1304,13,0.9984276867621159,0.0014537768456654044,3.404,0.1573561732819,2259984.6346205254,2260017.489753859,MultiPolygon
Chexbres,1684903,5601,2226,22,0.9966871363229532,0.03562019134011576,3.669,0.331895131787086,2145693.2438859604,2146457.5439250045,MultiPolygon
Fürstenau,1684084,3633,1851,18,0.9968621773577373,0.0019279433573661715,6.494,0.3142723048310835,1317425.696081553,1317400.296860357,MultiPolygon
Savièse,1685372,6265,2312,23,0.9959303186602031,0.01570930320819644,101.947,0.40776590670145785,70974731.06851983,70963581.43281507,MultiPolygon
Agarn,1685264,6101,2306,23,0.9976398148791922,0.018701068025042667,17.264,0.23631945990868827,7646450.274360548,7647880.242227857,MultiPolygon
Unterschächen,1683118,1219,,4,0.9996751525827968,0.00048040765152138895,9.807,0.03249009691183691,80276485.92446826,80276871.57884902,MultiPolygon
Villars-Epeney,1685183,5935,2224,22,0.9909209183834046,0.12883715117778213,11.146,0.9114609141691346,864476.4633209585,863362.6964730134,MultiPolygon
Grône,1685314,6238,2311,23,0.9989004074200256,0.023066413680765837,56.691,0.11000705764096481,20728138.14030394,20723356.902212176,MultiPolygon
Hüniken,1683530,2524,1106,11,0.9971244446292977,0.031077498415133117,3.171,0.287924826426935,1019192.2955164665,1018875.5560469802,MultiPolygon
Sils im Engadin/Segl,1684169,3789,1846,18,0.9990787189769581,0.01510064234491682,26.654,0.09216360062490934,63579600.38264229,63569999.45458418,MultiPolygon
Meierskappel,1682897,1064,312,3,0.9979087663863128,0.050292731234734926,11.776,0.20939489511525278,9231841.600255985,9236484.545540018,MultiPolygon
Sonceboz-Sombeval,1682667,444,241,2,0.9987284458849706,0.035766573842118184,6.115,0.12721355139323354,14966047.899646735,14960695.05707346,MultiPolygon
Chêne-Bougeries,1685465,6612,,25,0.9978289025392443,0.009277725914845544,3.422,0.21735576777689455,4140265.4286260176,4140649.5511046327,MultiPolygon
Vallon,1683416,2045,1001,10,0.999179265602074,0.008041095135822279,3.139,0.0821104350234822,3511348.24289178,3511630.593744541,MultiPolygon
Roches (BE),1682622,704,241,2,0.9993905660930162,0.023233252257253555,3.279,0.060969048567020984,9063930.047534978,9066035.893267343,MultiPolygon
Bellevue,1685450,6606,,25,0.9986510630204551,0.004086591266442437,5.544,0.13498749904622892,6346902.319654189,6347161.691610074,MultiPolygon
Champoz,1682408,683,241,2,0.9988552198025402,0.017044999700568275,7.794,0.11453382138221965,7173739.093650385,7172516.329843353,MultiPolygon
Bäretswil,1682099,111,105,1,0.9982982054243127,0.017848326225741847,17.378,0.17030918610121204,22191943.87097457,22187982.980436645,MultiPolygon
Sullens,1685157,5501,2223,22,0.9982177685559178,0.0003011375061343812,14.337,0.1783818349173513,3906544.6375676035,3906532.873496506,MultiPolygon
Chavornay,1684895,5749,2224,22,0.9988624694044933,0.0005934441666737672,18.774,0.11381745744068013,19283184.08403829,19283069.649107195,MultiPolygon
Chêne-Bourg,1685466,6613,,25,0.9957924791674557,0.04843740217598464,3.598,0.4215369954100604,1280732.5463030215,1280112.19272877,MultiPolygon
Bursinel,1684872,5852,2228,22,0.9993626462165974,0.03664754851458837,7.476,0.06374401335750865,7707024.13784368,7704199.702433732,MultiPolygon
Trient,1685383,6142,2307,23,0.996531252606988,0.28337089212306477,65.145,0.34796971985205877,39555212.49450918,39667300.45303605,MultiPolygon
Buchs (SG),1683869,3271,1724,17,0.999995424121429,1.7862416732190188e-06,0.016,0.00045758890815878286,15950064.465655755,15950064.750562454,MultiPolygon
La Tour-de-Peilz,1685014,5889,2230,22,0.9994526144995942,0.013245479375689439,13.237,0.05475716187043981,11327965.714926913,11329466.15828937,MultiPolygon
Tübach,1683950,3218,1722,17,0.9957502540617044,0.11872360880359084,22.253,0.42613234351476664,1989282.4062399876,1991644.1541019706,MultiPolygon
Stalden (VS),1685379,6293,2313,23,0.999603997535418,0.008998289444049805,9.839,0.039606306883629455,10428263.055043878,10427324.689750198,MultiPolygon
Thierachern,1682681,941,247,2,0.9989470260454583,0.019327722114037937,2.987,0.10536304351857546,7525838.26694196,7527292.840048946,MultiPolygon
Romont (BE),1682626,442,241,2,0.9980778024330071,0.03177723129748233,4.767,0.19243524703945714,7019095.6583739575,7021326.1326363105,MultiPolygon
Köniz,1682518,355,246,2,0.9996948865707754,0.0004803912191111906,8.672,0.03051607164066654,51012246.27366108,51012491.33201285,MultiPolygon
Churwalden,1684064,3911,1848,18,0.9994965304474416,0.003478652345365023,3.967,0.05035875660814815,48529199.087655894,48527510.925533645,MultiPolygon
Gilly,1684984,5857,2228,22,0.9984162115648404,0.049289982269528625,17.242,0.15846529881787372,7760320.916470543,7756495.855666756,MultiPolygon
Brusio,1684052,3551,1842,18,0.9980500907208685,0.04880518896840391,36.809,0.1952288500317767,46297904.49343398,46320500.273210414,MultiPolygon
Krattigen,1682515,566,249,2,0.9992110885581924,0.002127263434753209,7.018,0.07892311496579454,5998282.430243764,5998410.029512616,MultiPolygon
Thusis,1684187,3668,1851,18,0.9986068213138725,0.013580067493389678,3.718,0.1394244499289804,16771835.898149313,16774113.524784163,MultiPolygon
Riva San Vitale,1684747,5263,2106,21,0.99999591905964,4.381606784228437e-05,0.014,0.0004080947791793112,7707707.333586938,7707703.956372663,MultiPolygon
Lüscherz,1682542,497,243,2,0.9983774323155478,0.036174015958404894,6.613,0.16241788284444567,5420783.20931284,5422744.124296048,MultiPolygon
Rebstein,1683922,3255,1723,17,0.9987819013454514,0.011546963256306914,3.341,0.12189113583939853,4393678.198683022,4394185.535090224,MultiPolygon
Hausen (AG),1684323,4100,1904,19,0.9973560463866772,0.13795346605923708,8.883,0.26456273585049606,3203685.900054014,3199266.3043132382,MultiPolygon
Delémont,1685596,6711,2601,26,0.9998525904960482,0.0031812252026887653,8.251,0.014741802464688895,21966649.183949593,21965950.375369567,MultiPolygon
Pfäffikon,1682189,177,108,1,0.9999956704272321,3.1007416701824884e-05,0.015,0.00043295814732231493,19524572.1668573,19524566.112791847,MultiPolygon
Rubigen,1682627,623,246,2,0.9993075895355612,0.028653663999895176,2.763,0.06927494984231095,6918544.063585497,6920526.479955162,MultiPolygon
Marchissy,1685041,5430,2228,22,0.9999961599982444,5.440075151874534e-05,0.016,0.00038400101733670973,11979299.115671225,11979305.63249997,MultiPolygon
Disentis/Mustér,1684070,3982,1850,18,0.9994880283944638,0.009036131677111849,33.614,0.05120795594181541,90986027.60130213,90977805.9840403,MultiPolygon
Oberkirch,1682903,1095,314,3,0.9990815605669332,0.012866284125332575,4.175,0.09189205039944713,10954968.161987534,10956377.659317095,MultiPolygon
Birrhard,1684274,4093,1904,19,0.9999919211206435,4.5403741445531333e-05,0.015,0.0008078910157540082,2995890.449721054,2995889.0894747004,MultiPolygon
Gletterens,1683325,2022,1001,10,0.9999952982835717,0.000215165455732852,0.015,0.00047017325363726977,7108709.872270387,7108725.16775838,MultiPolygon
Kleinlützel,1683535,2619,1110,11,0.9988366132728254,0.04592160024922692,9.363,0.11637965770187461,16319252.515343552,16311758.453439794,MultiPolygon
Crans (VD),1684928,5713,2228,22,0.9980290268486229,0.03753348697311511,20.76,0.19732876873786365,8854737.908905447,8858061.400804989,MultiPolygon
Rorbas,1682197,68,103,1,0.9977734147824224,0.001492573060920692,11.566,0.22290501859675727,4436142.339961614,4436076.127296104,MultiPolygon
Reiden,1682908,1140,315,3,0.999474707501759,0.004094434555659167,4.48,0.05254412572951228,27032863.87309136,27033970.716011163,MultiPolygon
Coinsins,1684910,5710,2228,22,0.9999919312224251,8.511735909016361e-06,0.014,0.0008068810469603334,2908159.2727271444,2908159.5202619815,MultiPolygon
Martigny,1685332,6136,2307,23,0.9991338518772493,0.00843636621152544,3.731,0.08665599430978124,32590138.37535182,32592887.798774008,MultiPolygon
Oberriet (SG),1683917,3254,1723,17,0.9992603088235941,0.018476997824715097,3.468,0.07400332107858662,34602089.992227174,34608483.419642344,MultiPolygon
Kemmental,1684534,4666,2013,20,0.9990673454010044,0.005243640439575418,7.197,0.0933114188141023,25041205.731861826,25042518.80265214,MultiPolygon
Lauerz,1683089,1365,506,5,0.9990677519847359,0.011738070608406278,3.636,0.09326280216097978,9186163.21416215,9185084.935837869,MultiPolygon
Froideville,1684980,5523,2223,22,0.9992127596547723,0.003659773671777963,4.502,0.07875647522086333,7084096.0085035805,7084355.270384183,MultiPolygon
Mauborget,1685045,5562,2224,22,0.9934936887928892,0.25383215299210776,16.884,0.6519261825340071,5517706.348137497,5503700.635318237,MultiPolygon
Binn,1685275,6054,2304,23,0.9965342380755933,0.06556458129073417,124.92,0.34706399741997135,65083758.7312062,65041086.837305814,MultiPolygon
Courtételle,1685594,6710,2601,26,0.9989136373362133,0.08309779188112967,6.89,0.10874046934109464,13556410.346349021,13567675.424005182,MultiPolygon
Schnottwil,1683573,2461,1103,11,0.9991341856193491,0.005270010618340799,3.212,0.08662121843878974,7165408.512719187,7165786.130508655,MultiPolygon
Oberwil-Lieli,1684393,4074,1903,19,0.9997638596645994,0.018843194567313617,3.502,0.023614596900153474,5349508.619735047,5348500.601417435,MultiPolygon
Ronco sopra Ascona,1684748,5125,2104,21,0.9999951826170974,0.0002541298271251698,0.017,0.0004817400627229311,8908459.040228743,8908481.679280302,MultiPolygon
Lengwil,1684539,4683,2013,20,0.9982882602364435,0.0014702034582401318,9.296,0.17132186388184945,8886320.543837564,8886451.19082951,MultiPolygon
Steg-Hohtenn,1685381,6204,2309,23,0.9981405503336747,0.014635028776665641,37.164,0.1861316243756107,14026259.289437132,14028312.03652043,MultiPolygon
Lax,1685325,6061,2304,23,0.9999939073274656,7.512751292326473e-05,0.014,0.0006092693383996718,5419314.84034337,5419318.911739827,MultiPolygon
Wohlenschwil,1684466,4046,1902,19,0.9999946307454711,9.27916254870346e-05,0.015,0.000536927143457154,4389722.748967946,4389726.822263039,MultiPolygon
Häggenschwil,1683897,3201,1721,17,0.9980817996538213,0.01516666516741942,10.144,0.19201874618196565,9071366.221907575,9072742.045648562,MultiPolygon
Eggersriet,1683875,3212,1721,17,0.999213317049111,0.004445361173950025,9.658,0.07870100000112794,8902692.290038513,8903088.04686501,MultiPolygon
Belprahon,1682376,681,241,2,0.9987683972315812,0.017725195078836475,6.044,0.12322524391788828,3814942.8227929673,3814266.616735481,MultiPolygon
Icogne,1685317,6239,2311,23,0.9978739820024679,0.11178479741859226,48.555,0.2129469925680376,24825406.713381153,24853157.743984047,MultiPolygon
Weiach,1682233,102,104,1,0.9990112165499772,0.0056977667086392835,3.594,0.09893007213998091,9578078.951892097,9578624.688485945,MultiPolygon
Landiswil,1682523,613,246,2,0.9992320576013907,0.0022472141678954206,7.506,0.07682287476681669,10257703.014926484,10257472.502371032,MultiPolygon
Heimiswil,1682474,407,245,2,0.9993392374433958,0.006810428972984993,11.089,0.0661003440149038,23360452.549121127,23362043.496149752,MultiPolygon
Lonay,1685031,5638,2227,22,0.9984067531851177,0.05279871367257369,5.8,0.15940961022389283,3715953.263409971,3713991.2878862163,MultiPolygon
Gsteigwiler,1682461,577,250,2,0.9999963330319527,2.695216293261581e-05,0.013,0.00036669742759736683,7018305.89578204,7018304.0041968,MultiPolygon
Yverdon-les-Bains,1868691,5938,2224,22,0.9983023334539013,0.01728550644192535,17.775,0.16989619564072275,15025613.192536034,15023015.9391997,MultiPolygon
Courchapoix,1685587,6706,2601,26,0.9999954381485793,8.518445517437535e-05,0.014,0.0004561859883081572,6391615.594635494,6391610.149972573,MultiPolygon
Kirchdorf (BE),1682510,872,246,2,0.9991888466845653,0.005368147441979168,5.53,0.08114606529813165,14620838.397907412,14620053.529744959,MultiPolygon
Ballaigues,1684840,5744,2224,22,0.9970312864764996,0.06566966332145409,14.378,0.2972150483078409,9058963.690845443,9053014.699889252,MultiPolygon
Wauwil,1682928,1146,315,3,0.9983468982481363,0.03877270046875085,3.066,0.1654148513670344,2964521.510556394,2963372.085510774,MultiPolygon
Obergoms,1685350,6076,2304,23,0.9979017565848882,0.04902669062230287,133.389,0.2099932149860756,155980791.9318194,155904319.71152878,MultiPolygon
Ried bei Kerzers,1683388,2276,1005,10,0.9973864697500731,0.1015016000523124,12.593,0.2618278111964012,7551084.471453713,7558748.9430135405,MultiPolygon
Teufenthal (AG),1684437,4145,1905,19,0.999993842701618,0.00010008533402025097,0.015,0.0006157314257046326,3573254.2377199912,3573250.661416552,MultiPolygon
Leuk,1685328,6110,2306,23,0.9991962533704758,0.01474446766080954,43.121,0.08041290416093362,54299309.23727688,54307315.381367415,MultiPolygon
Oberuzwil,1683918,3407,1728,17,0.9987934539232831,0.0010051678669094153,3.8,0.12072683252386633,14076122.120960878,14075980.632304411,MultiPolygon
Eiken,1684301,4161,1906,19,0.9999960412184465,8.783787557481466e-05,0.014,0.00039587876518410847,7083983.782956335,7083977.560535474,MultiPolygon
Crémines,1682417,691,241,2,0.9986587315666152,0.027488523843382125,6.307,0.134235300868993,9478824.153293584,9481429.742131034,MultiPolygon
Stabio,1684761,5266,2106,21,0.9909965082230899,0.041167045231391385,22.48,0.9046068112608564,6149303.148980347,6151834.635389104,MultiPolygon
Hittnau,1682140,173,108,1,0.9982397076566172,0.014336636845254703,16.006,0.17619693172923687,12955438.002792023,12957295.376890196,MultiPolygon
Chevilly,1684901,5476,2227,22,0.9976692932484038,0.05498842400610387,18.333,0.23340675745806197,3885345.3796734805,3887481.869864957,MultiPolygon
Feuerthalen,1682121,27,102,1,0.9974392488052263,0.0545568778137521,6.86,0.25647335499746504,2481590.613624491,2482944.4919834035,MultiPolygon
Rheineck,1683925,3235,1723,17,0.9987688907697692,0.03567755145913511,6.194,0.1231647761879799,2205210.0190489436,2204423.2541096155,MultiPolygon
Lovatens,1685033,5674,2222,22,0.9973727071868098,0.03724131144066227,3.217,0.2631238549404507,3468624.099815278,3469915.860918996,MultiPolygon
Knonau,1682155,7,101,1,0.9983017560356742,0.028090738907043132,3.613,0.1699925933443007,6466002.9202264305,6467819.268224473,MultiPolygon
Niederried bei Interlaken,1682577,588,250,2,0.9969903554782285,0.08459394461586037,21.641,0.30129054204091177,4149427.2969450364,4145917.1327155833,MultiPolygon
Chardonne,1684888,5882,2230,22,0.9980571045810577,0.015827998329462002,18.749,0.1944938585802971,15363830.560930718,15366262.347775243,MultiPolygon
Wald (ZH),1682228,120,105,1,0.998994365544716,0.014131524691771022,7.666,0.10060692685041597,25264900.59716452,25261330.28149828,MultiPolygon
Dierikon,1682823,1053,312,3,0.9981342216632905,0.005337966369848277,3.237,0.18674706825710535,2775304.908105083,2775156.7632624274,MultiPolygon
Merishausen,1683676,2936,1403,14,0.9973001801065133,0.026657788003542023,23.361,0.27031089910688105,17565698.768080562,17561016.141341627,MultiPolygon
Willisau,1682932,1151,315,3,0.9992157127670156,1.2362235142623048e-05,3.546,0.07845948583744283,47218952.52944058,47218946.69212264,MultiPolygon
Schongau,1682918,1041,313,3,0.99958416580052,0.004606241616047763,3.593,0.04159302556570853,12429135.544928897,12429708.060942883,MultiPolygon
Lostorf,1683543,2493,1105,11,0.9991474237924272,0.012808885929505421,4.006,0.0852885179624317,13247021.521782449,13245324.725906666,MultiPolygon
Wyssachen,1682734,960,244,2,0.9999968054116005,9.04780050544083e-07,0.014,0.0003194593518084517,11692008.9289856,11692009.034772564,MultiPolygon
Hellikon,1684324,4251,1909,19,0.9999958906772227,1.7754492347979135e-05,0.015,0.0004109331586007246,7044085.1517391,7044086.402380659,MultiPolygon
Daillens,1684940,5480,2223,22,0.9979277046973084,0.018645380549607488,4.46,0.20742513396722786,5520686.9038859885,5519657.550803807,MultiPolygon
Sauge,3411230,449,241,2,0.9986761023693828,0.0014718384911373995,10.801,0.1324764814300218,13457899.012856063,13457700.934318293,MultiPolygon
Corsier (GE),1685475,6619,,25,0.9987604657775377,0.0015043134185118569,3.609,0.12403122504424688,4292730.659268474,4292795.235391802,MultiPolygon
Aeschi bei Spiez,1682360,562,249,2,0.9990559491185951,0.021880528944091423,27.34,0.09443933774438143,30996956.653381694,30990174.355309363,MultiPolygon
Schupfart,1684421,4259,1909,19,0.9998670974612885,0.0059445826639017004,2.133,0.01329074203273422,7046625.399849093,7046206.507377183,MultiPolygon
Ettiswil,1682834,1128,315,3,0.9990384222557622,0.0032832846903907194,3.378,0.09620244892381848,12582490.724018307,12582077.605026696,MultiPolygon
Samnaun,1684151,3752,1843,18,0.999527367745283,0.001045986832671151,5.638,0.04727414993217476,56285712.784771755,56285124.04362735,MultiPolygon
Mägenwil,1684372,4032,1902,19,0.9990358925601971,0.07836372015364347,8.532,0.09649503529378411,3477907.876558028,3480633.2945536156,MultiPolygon
Ennetbaden,1684304,4026,1902,19,0.999990054625795,0.00013439442511011993,0.014,0.0009945416976787176,2108803.9234629753,2108801.0893480657,MultiPolygon
Bière,1684855,5425,2227,22,0.9994135899283164,0.003484000669813081,3.55,0.058659227875888675,25055410.606563766,25056283.537237123,MultiPolygon
Zell (LU),1682934,1150,315,3,0.9990660889214197,0.01587928879902245,3.546,0.09342731934041484,13906069.440795919,13903861.255868822,MultiPolygon
Egolzwil,1682827,1127,315,3,0.9982274549004791,0.0060563379731791035,3.254,0.17740637278441737,4180489.119012918,4180235.9344629385,MultiPolygon
Santa Maria in Calanca,1684153,3810,1847,18,0.9987053509223062,0.007417461202776788,3.234,0.12955357248072233,9312894.53156545,9313585.311904185,MultiPolygon
Vals,1684202,3603,1850,18,0.9997513131080749,0.0035668999022770457,3.74,0.024871338259950717,175560027.3606491,175553765.31020474,MultiPolygon
Nottwil,1682902,1094,314,3,0.9994159256166545,0.013119182783887868,3.641,0.05842833287008727,14834107.392368427,14836053.50603159,MultiPolygon
Egg,1682113,192,109,1,0.9990488884284939,0.010344948675610637,5.188,0.09516133127222652,14528066.940606097,14529569.86167466,MultiPolygon
Urtenen-Schönbühl,1682702,551,246,2,0.999044151025355,0.011621439213863966,3.172,0.09562504484455042,7189469.754698523,7188634.234841182,MultiPolygon
Bleienbach,1682383,324,244,2,0.9986076095320239,0.00018956670677313186,3.549,0.1393361839601953,5694234.462615481,5694245.256988227,MultiPolygon
Prez,10523738,2237,1004,10,0.9999958724364961,1.6770320115798988e-05,0.016,0.0004127571675099404,16045806.658886079,16045803.967952937,MultiPolygon
Hochwald,1683523,2475,1104,11,0.9990954789963792,0.0075714340900171,11.78,0.09048960097389928,8348650.710983976,8348018.598397988,MultiPolygon
Grellingen,1683651,2786,1302,13,0.9982104379166341,0.027042987593538268,3.407,0.17914069758920553,3293820.03826008,3294710.78560438,MultiPolygon
Denges,1684943,5632,2227,22,0.9999890241510875,0.0002320245821000319,0.016,0.0010975921880599076,1657578.4254900555,1657582.2714794702,MultiPolygon
Amlikon-Bissegg,1684498,4881,2015,20,0.9986147260335871,0.033352967750597415,5.062,0.1386002948323097,14457449.303323828,14452627.314920131,MultiPolygon
Amriswil,1684499,4461,2011,20,0.9999967351574575,2.8111813044590792e-05,0.016,0.0003264848327537004,19021204.78193663,19021210.129142158,MultiPolygon
Bünzen,1684289,4229,1908,19,0.999994507984533,4.2877306495636315e-05,0.015,0.0005492029372906009,5774901.2727388935,5774898.796616775,MultiPolygon
Vendlincourt,1685634,6806,2603,26,0.996029424529112,0.2646497156212266,10.945,0.3983738396214383,9151025.123749489,9175243.285715919,MultiPolygon
Echandens,1684953,5633,2227,22,0.9979796564081669,0.022512679149172647,8.384,0.20221589029886383,3880892.0419884827,3880018.349214944,MultiPolygon
Fideris,1684077,3861,1849,18,0.9993312719532199,8.368498233854813e-05,3.638,0.06689514402620646,25355436.74380453,25355415.52511177,MultiPolygon
Attinghausen,1683059,1203,,4,0.9993782018979442,0.0016325311001491832,3.592,0.06219965557176133,46890505.41335398,46891270.91543787,MultiPolygon
Renan (BE),1682618,441,241,2,0.9985576666133086,0.03700026942888815,4.683,0.14431072739726936,12632930.34845907,12628256.130193377,MultiPolygon
Emmetten,1683066,1504,,7,0.9950356221385966,0.44735078059034733,54.477,0.4965599325525731,28618876.520715006,28490849.7532034,MultiPolygon
Münchwilen (TG),1684545,4746,2014,20,0.9980979845959699,0.021068809957535337,4.708,0.19036254004431297,7814575.463560956,7812929.02550755,MultiPolygon
Genève,1685488,6621,,25,0.9990406463931473,0.028593308101211693,7.328,0.09596767860789705,18296128.080926716,18290896.612653945,MultiPolygon
Männedorf,1682167,155,107,1,0.9993806188181417,0.033296322584625504,3.123,0.06194699102844252,4766946.317536449,4765359.099713126,MultiPolygon
Henggart,1682135,31,102,1,0.9972852890577907,0.01532143834259856,6.686,0.2718192529330783,3032983.046066004,3032518.3494386594,MultiPolygon
Lalden,1685324,6286,2313,23,0.9973602429150941,0.02391282961806555,3.182,0.26435618858222487,1301134.9146850486,1301446.0528602984,MultiPolygon
Hüntwangen,1682147,61,103,1,0.998428621340555,0.011788137293856178,3.44,0.15725215547139987,4908567.135936027,4907988.507302882,MultiPolygon
Soubey,1685629,6759,2602,26,0.9986133280586451,0.0727000955712611,12.805,0.13871296323120968,13489317.145621965,13479510.399165187,MultiPolygon
Arbedo-Castione,1684616,5001,2101,21,0.9948914726653563,0.05816223600240326,33.104,0.5120119853896452,21388407.987000287,21375968.01066973,MultiPolygon
Provence,1685110,5566,2224,22,0.9999980829035923,1.4565781817652873e-05,0.015,0.00019170983853439985,31863367.85630493,31863372.49745357,MultiPolygon
Chéserex,1684907,5709,2228,22,0.997554828716713,0.10612220015389941,14.572,0.24468653509512445,10580673.41874056,10569444.975317493,MultiPolygon
Maienfeld,1684110,3953,1845,18,0.9986962160143247,0.018817645283447433,23.623,0.13047572171803543,32326605.630575377,32332688.736555118,MultiPolygon
Romanel-sur-Morges,1685126,5645,2227,22,0.9986620700601831,0.09798520121073134,2.926,0.1339481492686129,1757512.3189975703,1759234.4209796435,MultiPolygon
Hägendorf,1683528,2579,1108,11,0.9994636919530188,0.00540281880213817,2.936,0.053643740695433144,13937300.660587506,13936547.653486906,MultiPolygon
Stäfa,1682214,158,107,1,0.9997157003031238,0.008783867599109596,3.123,0.028435260380588297,8591611.20049152,8592365.876244001,MultiPolygon
Mutrux,1685068,5563,2224,22,0.9991280347482443,0.03190652111154729,3.151,0.08724847468342056,3232732.1384234633,3233763.590785689,MultiPolygon
Uznach,1683953,3339,1726,17,0.998222445172046,0.0052579254507544885,3.807,0.1779182856746327,7535446.4956825245,7535842.703841649,MultiPolygon
Lully (FR),1683355,2025,1001,10,0.9999397459035684,0.0003514568277384556,0.726,0.006025580587719815,5520288.576909039,5520269.175477925,MultiPolygon
Gonten,1683888,3102,,16,0.9993768512045202,0.01395118569659797,11.601,0.062329953133414176,24726323.23936869,24722873.624097623,MultiPolygon
Welschenrohr-Gänsbrunnen,1683587,2430,1102,11,0.999344482129385,0.002984883654022736,6.518,0.06557425793275046,24460775.847484864,24461505.973184783,MultiPolygon
Onsernone,6155156,5136,2104,21,0.9965349627763717,0.010576183335780798,86.727,0.3470867331535744,105391039.10190251,105379892.75238761,MultiPolygon
Klingnau,1684342,4309,1911,19,0.9999951754211549,5.314424516587276e-05,0.013,0.0004824591767733011,6711998.434374945,6712002.001415849,MultiPolygon
Ettingen,1683646,2768,1301,13,0.9990923179820266,0.0018971331036141453,10.285,0.09080855344609269,6321551.307410704,6321431.379168189,MultiPolygon
Metzerlen-Mariastein,1683551,2477,1104,11,0.9999970502735223,0.00010457760665492089,0.007,0.0002949732370973182,8481512.20208261,8481521.071845079,MultiPolygon
Egerkingen,1683498,2401,1101,11,0.9992868060181122,0.003415479829226742,2.936,0.07134362115966583,6947556.1294984715,6947318.837120244,MultiPolygon
Villars-sur-Glâne,1683420,2228,1004,10,0.997620309592576,0.028461788294875168,15.947,0.23828642983026496,5478818.122101079,5480377.491716052,MultiPolygon
Wohlen (AG),1684464,4082,1903,19,0.999795866398931,0.009929850047625728,6.485,0.020416457457432608,12488002.676933913,12489242.716873676,MultiPolygon
Bennwil,1683621,2882,1305,13,0.9988696127038496,0.019187955838726935,8.127,0.11309180347319701,6530639.785153096,6529386.688875134,MultiPolygon
Oberbuchsiten,1683560,2406,1101,11,0.9999961265259892,8.377386237930567e-05,0.015,0.0003873479890162208,9387879.925598944,9387872.061009334,MultiPolygon
Villeret,1682707,448,241,2,0.9991818302818704,0.009877724552137564,6.707,0.08184641311378832,16235914.07761707,16234310.338745961,MultiPolygon
Zwischbergen,1685407,6011,2301,23,0.998580298132313,0.012736855701927634,124.056,0.14208008371773329,86028347.02623637,86039304.33265986,MultiPolygon
Langenbruck,1683664,2888,1305,13,0.999519533025688,0.005617716390968306,2.696,0.04805959251829701,15664091.047271976,15664971.011482235,MultiPolygon
Magden,1684356,4253,1909,19,0.9999967635418755,2.4459170222352846e-05,0.014,0.0003236462966632445,11018113.84370389,11018111.14876467,MultiPolygon
Donneloye,1684947,5913,2224,22,0.9976589854115865,0.016774285562684715,12.003,0.23435613998891305,9010580.245930955,9009068.785469647,MultiPolygon
Scuol,4447223,3762,1843,18,0.9996825784846821,0.005087442817893576,30.79,0.031747997712184506,438606090.97711116,438628404.8111854,MultiPolygon
Madulain,1684109,3783,1846,18,0.9980536207844735,0.0008180330078093147,15.361,0.19482832255243243,16285270.544531465,16285403.76341993,MultiPolygon
Cudrefin,1684936,5456,2222,22,0.9997258559843301,0.00020210765929533456,3.771,0.027418187536399807,31892352.819595814,31892417.27648359,MultiPolygon
Orbe,1685080,5757,2224,22,0.9987814448875083,0.040272924439596604,5.156,0.12190524799184944,12047778.461889386,12042926.46917278,MultiPolygon
Puidoux,1685113,5607,2226,22,0.9990293209615875,0.016835748205921614,20.058,0.09710686258512714,33128597.541143555,33123020.093877375,MultiPolygon
Cossonay,1684926,5477,2227,22,0.9987549235794656,0.003516721865039565,4.817,0.12458301044401877,8283605.640662499,8283314.32929172,MultiPolygon
Bretzwil,1683630,2883,1305,13,0.9990774378523763,0.003073721418849928,3.346,0.09230020895139125,7330821.442507921,7331046.771536777,MultiPolygon
Le Pâquier (FR),1683353,2145,1003,10,0.9984196821703587,0.023425152198391416,3.359,0.15817527616145113,4499003.78564348,4500057.684127678,MultiPolygon
Marly,1683358,2206,1004,10,0.9990761722290158,0.010799376978370287,4.979,0.0924204790188668,7721529.598957442,7720695.721867554,MultiPolygon
Hüttwilen,1684533,4821,2012,20,0.9988185211002591,0.005079528834924641,4.043,0.11821472339656454,17661638.62496791,17660741.496941235,MultiPolygon
